INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A,Ch,A,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,,
43003,2017,9,84,10,1003.4,1005,28,26.2,25.4,86,32.4,0,0,  ,95,7,6,7,2, , ,9,9, ,8,4,7,472,7,2,10, ,   
43003,2017,9,84,11,1003.9,1005.4,29,27.4,26.8,88,35.2,0,0,  ,95,8,6,3,2, , ,9,9, ,8,4,6,463,6,3,18, ,   
43003,2017,9,84,12,1005.1,1006.7,28.4,26.8,26.2,88,34.4,0,0,  ,95,7,5,7,3, , ,9,9, ,8,4,7,472,7,2,12, ,   
43003,2017,9,84,13,1005.5,1007.1,30,28,27.2,85,36.1,0,0,  ,95,9,5,3,2,0,0,9,9,0,7,5,6,562,6,2,20, ,   
43003,2017,9,84,14,1006,1007.6,27.6,26.4,25.9,90,33.4,0,0,  ,95,8,5,0,0,0,0,9,0,0,5,5,6,562,6,2,20, ,   
43003,2017,9,84,15,1004.6,1006.2,26.6,26,25.3,95,32.2,0,0,  ,95,9,6,2,2, , ,9,9, ,8,4,7,472,7,2,14, ,   
43003,2017,9,84,16,1004.2,1005.8,27.2,26,25.5,90,32.6,0,0,  ,95,8,4,3,2,0,0,9,9,0,6,5,6,562,6,2,20, ,   
43003,2017,9,84,17,1004.1,1005.7,26,25,24.6,92,30.9,29,6,  ,95,9,6,2,2, , ,9,9, ,8,4,7,472,7,2,12, ,   
43003,2017,9,84,18,1003.1,1004.7,26.4,24.6,23.8,86,29.5,18,8,  ,95,8,5,3,1,0,0,9,9,0,6,5,6,563,6,3,20, ,   
43003,2017,9,84,19,1001.5,1003.1,27.6,25.6,24.7,85,31.1,0,0,  ,95,8,4,3,2,0,0,9,9,0,6,5,6,562,6,2,20, ,   
43003,2017,9,84,20,1002.2,1003.8,24.6,24,23.7,95,29.3,36,10,  ,95,7,6,2,2, , ,9,9, ,8,4,7,475,7,5,11, ,   
43003,2017,9,84,21,1003.7,1005.4,24.8,24,23.6,93,29.1,0,0,  ,95,7,6,2,2, , ,9,9, ,8,4,7,473,7,3,12, ,   
43003,2017,9,84,22,1004.5,1006.2,25.2,24,23.4,90,28.8,0,0,  ,95,8,4,3,1,0,0,9,9,0,5,5,6,562,6,2,20, ,   
43003,2017,9,84,23,1006.6,1008.2,26.6,24.6,23.7,84,29.3,0,0,  ,95,8,5,3,2,0,0,9,9,0,7,4,6,463,6,3,20, ,   
43003,2017,9,84,24,1007.9,1009.5,26.2,25,24.5,90,30.7,0,0,  ,95,5,2,0,0,0,0,9,0,0,2,5,6,562,6,2,20, ,   
43003,2017,9,84,25,1007,1008.6,26.2,25.2,24.8,92,31.3,0,0,  ,95,8,6,0,0,0,0,9,0,0,6,5,6,563,6,3,20, ,   
43003,2017,9,84,26,1006.3,1008,25.8,24.6,24.1,90,30,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,0, ,   
43003,2017,9,84,27,1006,1007.6,27.6,25.6,24.7,85,31.1,0,0,  ,95,8,5,0,0,0,0,9,0,0,5,5,6,564,6,4,20, ,   
43003,2017,9,84,29,1004.8,1006.4,28.4,27,26.4,89,34.4,0,0,  ,95,8,4,3,2,0,0,9,9,0,6,5,6,562,6,2,20, ,   
43003,2017,9,84,30,1006,1007.7,26,25.2,24.9,93,31.5,0,0,  ,95,7,5,2,2,0,0,9,9,0,7,4,7,472,7,2,12, ,   
43003,2017,10,0,1,1006.6,1008.2,28,26.4,25.7,87,33,0,0,  ,95,8,5,3,2,0,0,9,9,0,7,5,6,562,6,2,20, ,   
43003,2017,10,0,2,1005.2,1006.8,28.2,26.6,25.9,87,33.4,0,0,  ,95,5,3,3,3,0,0,9,9,0,6,5,6,563,6,3,20, ,   
43003,2017,10,0,3,1004.8,1006.4,27,25.4,24.7,87,31.1,0,0,  ,95,8,4,0,0,0,0,9,0,0,4,5,6,563,6,3,20, ,   
43003,2017,10,0,4,1005.2,1006.8,27,25.4,24.7,87,31.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,0,5,1004,1005.6,27.2,26,25.5,90,32.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,0,7,1004,1005.6,26.2,25.4,25.1,93,31.9,0,0,  ,95,5,3,3,2,0,0,9,9,0,5,5,6,563,6,3,20, ,   
43003,2017,10,0,8,1002.5,1004.2,25.2,24.2,23.7,91,29.3,0,0,  ,95,5,2,3,2,1,1,9,9,9,5,5,6,562,6,2,20, ,   
43003,2017,10,0,9,1002.3,1003.5,25.2,24.6,24.3,95,30.4,0,0,  ,95,8,5,3,2,0,0,9,9,0,7,5,6,562,6,2,20, ,   
43003,2017,10,0,10,1002.9,1004.5,27,26,25.6,92,32.8,0,0,  ,95,8,4,3,3,0,0,9,9,0,7,5,6,562,6,2,20, ,   
43003,2017,10,0,11,1002.1,1003.7,26.2,25.4,25.1,93,31.9,0,0,  ,95,8,5,3,2,0,0,9,9,0,7,4,6,462,6,2,18, ,   
43003,2017,10,0,12,1004,1005.6,26,24.8,24.3,90,30.4,0,0,  ,95,9,4,3,2,0,0,9,9,0,6,5,6,562,6,2,20, ,   
43003,2017,10,0,13,1004,1005.6,26.8,26,25.7,93,33,0,0,  ,95,5,2,0,0,1,2,9,0,9,4,5,6,562,6,2,20, ,   
43003,2017,10,0,14,1003.6,1005.2,26.2,25.2,24.8,92,31.3,0,0,  ,95,8,3,3,3,0,0,9,9,0,6,5,6,563,6,3,20, ,   
43003,2017,10,0,15,1004.7,1006.4,26,25.4,25.1,95,31.9,0,0,  ,95,5,5,3,2,0,0,9,9,0,7,4,6,465,6,5,18, ,   
43003,2017,10,0,16,1005.6,1007.2,26.6,26,25.7,95,33,0,0,  ,95,5,3,3,3,0,0,9,9,0,6,5,6,563,6,3,20, ,   
43003,2017,10,0,17,1005.9,1007.3,25.4,25,24.8,97,31.3,0,0,  ,95,8,4,3,3,0,0,9,9, ,7,5,6,562,6,2,20, ,   
43003,2017,10,0,18,1005.3,1007,25.6,24.8,24.4,93,30.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,0, ,   
43003,2017,10,0,19,1004.9,1006.5,25.2,24.6,24.3,95,30.4,0,0,  ,95,5,2,0,0,0,0,9,0,0,2,5,6,562,6,2,20, ,   
43003,2017,10,0,20,1005,1006.6,23.6,22.6,22.1,91,26.6,0,0,  ,95,5,1,0,0,1,1,9,0,9,2,5,6,561,6,1,20, ,   
43003,2017,10,0,21,1006.3,1007.9,26.4,25.4,25,92,31.7,0,0,  ,95,5,1,3,1,1,3,9,9,9,5,9,6,961,6,1,20, ,   
43003,2017,10,0,22,1007,1008.6,27,25.8,25.3,90,32.2,0,0,  ,95,8,5,3,2,0,0,9,9,0,7,5,6,563,6,3,20, ,   
43003,2017,10,0,23,1007.8,1009.4,27,25.6,25,89,31.7,0,0,  ,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2017,10,0,24,1010.1,1011.8,25,22.4,21.1,79,25,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,0, ,   
43003,2017,10,0,25,1010.3,1011.9,21.4,20,19.2,87,22.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,0,26,1009.7,1011.4,24.6,20.4,17.9,66,20.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,0, ,   
43003,2017,10,0,27,1010,1011.7,25,22.7,22.4,79,24.9,14,12,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,0,28,1009.9,1011.6,24.2,22.2,21.2,83,25,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,0,29,1010.1,1011.8,23,21,19.9,83,23.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,0, ,   
43003,2017,10,0,30,1011.4,1013.1,22.2,20,18.7,81,21.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,0,31,1009.2,1010.9,26,21,16.1,62,20.8,9,6,  ,95,0,0,3,4,0,0,0,9,0,4,9,3,934,3,4,60, ,   
43003,2017,10,12,1,1008.6,1010.2,29.2,26.6,25.5,81,32.6,0,0,1,95,5,1,3,4,0,0,9,9,0,5,5,6,561,6,1,20, ,   
43003,2017,10,12,2,1006.7,1008.3,29.6,27.4,26.5,84,34.6,0,0,2,95,8,4,3,2,0,0,9,9,0,6,5,6,562,6,2,20, ,   
43003,2017,10,12,3,1007,1008.6,28,26.6,26,89,33.6,0,0,1,95,5,2,3,3,1,1,9,9,9,6,5,6,562,6,2,20, ,   
43003,2017,10,12,4,1007.5,1009.1,28.6,26,24.9,80,31.5,0,0,1,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2017,10,12,5,1006.2,1007.8,28.6,26.4,25.5,83,32.6,0,0,2,95,5,2,0,0,1,3,9,0,9,5,5,6,562,6,2,20, ,   
43003,2017,10,12,6,1004.5,1006.1,30,25.4,23.3,68,28.6,0,0,1,95,0,0,3,3,1,2,0,9,9,5,9,3,933,3,3,60, ,   
43003,2017,10,12,7,1005,1006.6,27.2,25.6,24.9,85,31.5,0,0,1,95,8,3,3,4,0,0,9,9,0,7,5,6,562,6,2,20, ,   
43003,2017,10,12,8,1004.6,1006.2,27.6,25.4,24.4,83,29.8,0,0,7,95,8,3,3,3,0,0,9,9,0,6,5,6,562,6,2,20, ,   
43003,2017,10,12,9,1004.8,1006.4,26.6,25.8,25.5,93,32.6,0,0,1,95,8,4,3,3,0,0,9,9,0,7,5,6,562,6,2,20, ,   
43003,2017,10,12,10,1004.6,1006.2,27.6,26,25.3,87,32.2,0,0,0,95,8,4,3,3,0,0,9,9,0,7,4,6,462,6,2,18, ,   
43003,2017,10,12,11,1004.4,1006,26.8,25.6,25.1,90,31.9,0,0,0,95,8,4,3,3,0,0,9,9,0,7,4,6,462,6,2,18, ,   
43003,2017,10,12,12,1005.8,1007.4,29,25.6,24.1,75,30,16,8,3,95,8,3,3,2,0,0,9,9,0,5,5,6,562,6,2,20, ,   
43003,2017,10,12,13,1005.4,1007.1,28.2,26,25.1,83,31.9,0,0,2,95,8,4,3,2,0,0,9,9,0,6,5,6,562,6,2,20, ,   
43003,2017,10,12,14,1005.7,1007.3,27.6,26,25.3,87,32.2,0,0,0,95,5,2,3,4,0,0,9,9,0,6,5,6,562,6,2,20, ,   
43003,2017,10,12,15,1006.5,1008.1,26.8,25.6,25.1,90,31.9,0,0,2,95,7,5,7,2,0,0,9,9,0,7,4,7,472,7,2,12, ,   
43003,2017,10,12,16,1007.5,1009.1,27.6,27,26.8,95,35.2,0,0,0,95,8,5,7,2,0,0,9,9,0,7,4,6,462,6,2,18, ,   
43003,2017,10,12,17,1008.1,1009.7,27.8,27.2,26.9,95,35.4,0,0,1,95,8,4,3,3,0,0,9,9,0,7,5,6,562,6,2,20, ,   
43003,2017,10,12,18,1007.6,1009.2,27.2,26,25.5,90,32.6,0,0,1,95,5,2,0,0,0,0,9,0,0,2,5,6,561,6,1,20, ,   
43003,2017,10,12,19,1006.9,1008.5,26.4,25.4,25,92,31.7,0,0,0,95,5,1,3,1,1,2,9,9,9,4,5,6,561,6,1,20, ,   
43003,2017,10,12,20,1007,1008.7,26,24,23.1,84,28.3,0,0,0,95,0,0,0,0,1,5,0,0,9,5,9,0,905,0,5,75, ,   
43003,2017,10,12,21,1008.3,1009.9,27.6,25.6,24.7,85,31.1,0,0,3,95,5,3,4,3,0,0,9,9,0,6,5,6,563,6,3,20, ,   
43003,2017,10,12,22,1008.6,1010.2,28.6,26,24.9,80,31.5,0,0,3,95,5,2,3,3,0,0,9,9,0,5,5,6,562,6,2,20, ,   
43003,2017,10,12,23,1010.1,1011.7,28,26,25.2,85,32.1,0,0,1,95,5,1,3,3,0,0,9,9,0,4,5,6,561,6,1,20, ,   
43003,2017,10,12,24,1011.9,1013.5,26,22.8,21.2,75,25.2,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,0, ,   
43003,2017,10,12,25,1012.3,1014,25.4,20.8,18.1,64,20.8,0,0,  ,95,0,0,0,0,0,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2017,10,12,26,1011.8,1013.5,27.8,20.6,16.2,49,18.4,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,12,27,1012.2,1013.9,27,24,22.6,77,27.4,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,12,28,1012,1013.7,26,23.4,22.1,79,26.6,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,12,29,1012.3,1014,26,22.6,20.8,73,24.6,0,0,1,95,5,5,0,0,0,0,9,0,0,5,5,6,565,6,5,20, ,   
43003,2017,10,12,30,1013.3,1014.9,26,20.4,17,58,19.4,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,12,31,1011.4,1013,28.2,20.2,15.1,45,17.1,9,6,1,95,0,0,3,3,0,0,0,9,0,3,9,3,933,3,3,60, ,   
43003,2017,10,24,1,1007.7,1009.3,33,28,26,67,33.6,27,8,  ,95,8,3,3,2,0,0,9,9,0,5,5,6,562,6,2,20, ,   
43003,2017,10,24,2,1006.2,1007.9,32,28,26.4,73,34.4,29,10,  ,95,8,4,0,0,1,2,9,0,9,6,5,6,563,6,3,20, ,   
43003,2017,10,24,3,1006.8,1008.4,33.4,26.4,23.3,56,28.6,27,6,  ,95,5,2,3,1,1,1,9,9,9,4,5,6,562,6,2,20, ,   
43003,2017,10,24,4,1007.7,1009.3,35,26,21.9,47,26.3,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,24,5,1006.2,1007.8,34.4,27.4,24.5,56,30.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,24,6,1004.8,1006.4,35,26,21.9,47,26.3,0,0,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2017,10,24,7,1005.2,1006.8,32.2,27.6,25.8,69,33.2,27,6,  ,95,5,2,3,3,0,0,9,9,0,5,5,6,562,6,2,20, ,   
43003,2017,10,24,8,1004.9,1006.5,32,27,24.9,66,31.5,27,6,  ,95,5,2,3,3,0,0,9,9,0,5,5,6,562,6,2,20, ,   
43003,2017,10,24,9,1005.1,1006.7,30.8,27,25.4,73,32.4,23,6,  ,95,8,4,3,3,0,0,9,9,0,7,5,6,562,6,2,20, ,   
43003,2017,10,24,10,1004.7,1006.3,29,26.8,25.9,83,33.4,18,10,  ,95,8,4,7,3,0,0,9,9,0,7,4,6,462,6,2,18, ,   
43003,2017,10,24,11,1004.4,1006,29.2,26.4,25.2,79,32.1,23,8,  ,95,8,4,3,3,0,0,9,9,0,7,5,6,562,6,2,20, ,   
43003,2017,10,24,12,1005.5,1007.1,32.8,27.6,25.5,66,32.6,18,14,  ,95,8,5,0,0,0,0,9,0,0,5,5,6,562,6,2,20, ,   
43003,2017,10,24,13,1005.4,1007.1,30.6,27,25.5,74,32.6,0,0,  ,95,8,5,7,2,0,0,9,9,0,7,4,6,463,6,3,18, ,   
43003,2017,10,24,14,1004.8,1006.4,30,27,25.8,78,33.2,0,0,  ,95,8,5,7,3, , ,9,9, ,8,4,6,462,6,2,18, ,   
43003,2017,10,24,15,1006.8,1008.4,29.8,26.6,25.3,77,32.2,0,0,  ,95,7,5,3,2,0,0,9,9,0,7,4,7,472,7,2,12, ,   
43003,2017,10,24,16,1007.2,1008.8,29.6,27.4,26.5,84,34.6,0,0,  ,95,8,5,3,2,0,0,9,9,0,7,4,6,462,6,2,16, ,   
43003,2017,10,24,17,1007.8,1009.4,32,27.8,26.1,71,33.8,32,6,  ,95,8,4,3,2,0,0,9,9,0,6,5,6,562,6,2,20, ,   
43003,2017,10,24,18,1007.5,1009.1,32.4,26,23.2,58,28.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,24,19,1006.7,1008.3,32,26,23.3,60,28.6,0,0,  ,95,5,2,3,1,1,1,9,9,9,5,5,6,562,6,2,20, ,   
43003,2017,10,24,20,1006.9,1008.5,31.8,25,21.8,55,26.1,0,0,  ,95,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,75, ,   
43003,2017,10,24,21,1007.9,1009.5,31.2,27,25.3,71,32.2,18,6,  ,95,8,4,0,0,1,2,9,0,9,6,5,6,563,6,3,20, ,   
43003,2017,10,24,22,1008.6,1010.2,32,26,23.3,60,28.6,0,0,  ,95,8,5,3,2,0,0,9,9,0,7,5,6,562,6,2,20, ,   
43003,2017,10,24,23,1010,1011.6,32,26.4,24,63,29.8,5,6,  ,95,8,5,3,2,0,0,9,9,0,7,5,6,562,6,2,20, ,   
43003,2017,10,24,24,1011.3,1012.9,32.8,22.6,16.8,38,19.1,5,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,0, ,   
43003,2017,10,24,25,1012,1013.6,33,21.8,14.9,34,16.9,36,8,  ,95,0,0,0,0,0,1,0,0,9,1,9,0,901,0,1,75, ,   
43003,2017,10,24,26,1011.7,1013.3,34.4,22.2,14.8,31,16.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,24,27,1011.5,1013.1,33,24.8,20.8,49,24.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,24,28,1011.5,1013.1,33.6,23.4,17.8,39,20.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,24,29,1011.9,1013.5,34,22.4,15.5,33,17.6,11,10,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2017,10,24,30,1012.5,1014.1,33.2,22,15.2,34,17.3,5,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,24,31,1011,1012.6,33.6,22.4,15.8,34,17.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,0, ,   
43003,2017,10,36,1,1005,1006.6,33,28.4,26.6,69,34.8,32,14,  ,95,5,2,0,0,0,0,9,0,0,2,5,6,562,6,2,20, ,   
43003,2017,10,36,2,1003.4,1005,33,27.8,25.7,66,33,29,8,  ,95,8,2,0,0,0,0,9,0,0,2,5,6,561,6,1,20, ,   
43003,2017,10,36,3,1004.3,1005.9,33,28.4,26.6,69,34.8,34,14,  ,95,8,3,0,0,0,0,9,0,0,3,5,6,562,6,2,20, ,   
43003,2017,10,36,4,1004.1,1005.7,35.2,27.8,24.8,55,31.3,32,8,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,36,5,1003.4,1005,34.4,27.2,24.2,55,30.2,32,4,  ,95,5,1,0,0,0,0,9,0,0,1,5,6,561,6,1,20, ,   
43003,2017,10,36,6,1002.1,1003.7,34.6,26.6,23.1,51,28.3,29,6,  ,95,8,5,0,0,0,0,9,0,0,5,5,6,562,6,2,20, ,   
43003,2017,10,36,7,1002.6,1004.2,32.4,27.6,25.7,68,33,27,12,  ,95,8,3,3,2,1,1,9,9,9,6,5,6,562,6,2,20, ,   
43003,2017,10,36,8,1002.1,1003.7,31.2,27.2,25.6,72,32.8,32,8,  ,95,5,2,3,2,1,1,9,9,9,5,5,6,562,6,2,20, ,   
43003,2017,10,36,9,1002.7,1004.3,31.6,28,26.6,75,34.8,27,10,  ,95,8,4,3,1,1,1,9,9,9,6,5,6,562,6,2,20, ,   
43003,2017,10,36,10,1001.6,1003.2,31.2,26.4,24.3,67,30.4,27,8,  ,95,8,4,3,3,0,0,9,9,0,7,5,6,562,6,2,20, ,   
43003,2017,10,36,11,1002.5,1004.1,30.4,26,24.1,69,30,20,14,  ,95,8,4,3,3,0,0,9,9,0,6,5,6,562,6,2,20, ,   
43003,2017,10,36,12,1003.3,1004.9,32.8,26.4,23.6,59,29.1,32,12,  ,95,8,5,0,0,0,0,9,0,0,5,5,6,563,6,3,20, ,   
43003,2017,10,36,13,1002.2,1003.8,32,27.2,25.2,68,32.1,32,6,  ,95,8,5,3,2,0,0,9,9,0,7,5,6,562,6,2,20, ,   
43003,2017,10,36,14,1003,1004.6,31,27,25.4,72,32.4,27,10,  ,95,9,5,7,3, , ,9,9, ,8,4,6,463,6,3,18, ,   
43003,2017,10,36,15,1003.9,1005.5,31,27.6,26.3,76,34.2,0,0,  ,95,5,3,0,0,1,3,9,0,9,6,5,6,562,6,2,20, ,   
43003,2017,10,36,16,1004.2,1005.8,31.8,28,26.5,74,34.6,27,8,  ,95,8,4,3,2,0,0,9,9,0,6,5,6,562,6,2,20, ,   
43003,2017,10,36,17,1005,1006.6,33,28.6,26.9,70,35.4,29,10,  ,95,8,6,0,0,0,0,9,0,0,6,5,6,563,6,3,20, ,   
43003,2017,10,36,18,1004.7,1006.3,33.6,28.8,27,69,35.7,32,8,  ,95,5,2,0,0,1,1,9,0,9,3,5,6,562,6,2,20, ,   
43003,2017,10,36,19,1003.9,1005.5,33,28,26,67,33.6,29,8,  ,95,5,2,0,0,1,3,9,0,9,5,5,6,561,6,1,20, ,   
43003,2017,10,36,20,1004.4,1006,32.4,26.6,24.1,62,30,29,8,  ,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2017,10,36,21,1005.5,1007.1,32,27,24.9,66,31.5,25,12,  ,95,8,4,3,2,0,0,9,9,0,6,5,6,562,6,2,20, ,   
43003,2017,10,36,22,1006.5,1008.2,32,27.4,25.5,69,32.6,27,10,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,0, ,   
43003,2017,10,36,23,1007.5,1009.2,33,27.6,25.4,65,32.4,29,10,  ,95,8,3,0,0,1,1,9,0,9,4,5,6,562,6,2,20, ,   
43003,2017,10,36,24,1008.3,1009.9,35.4,23,15.8,31,17.9,0,0,  ,95,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,80, ,   
43003,2017,10,36,25,1009.4,1011,36,22,13,25,15,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,36,26,1008.7,1010.3,36.2,25.4,20.1,39,23.5,14,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,36,27,1008.8,1010.4,34,25.6,21.7,49,25.9,27,6,  ,95,1,1,0,0,0,0,9,0,0,1,5,8,581,8,1,25, ,   
43003,2017,10,36,28,1009,1010.6,34.4,24.4,19.3,41,22.4,32,6,  ,95,5,1,0,0,0,0,9,0,0,1,5,6,561,6,1,20, ,   
43003,2017,10,36,29,1009.8,1011.4,34.4,24.6,19.7,42,22.9,27,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,0, ,   
43003,2017,10,36,30,1009.6,1010.7,35.8,22.4,14.2,27,16.2,7,8,  ,96,5,1,0,0,0,0,9,0,0,1,5,6,561,6,1,20, ,   
43003,2017,10,36,31,1007.9,1009.5,35.4,22.4,14.5,29,16.4,7,6,  ,95,5,2,0,0,0,0,9,0,0,2,5,6,562,6,2,20, ,   
43003,2017,10,48,1,1004.1,1005.7,31,27,25.4,72,32.4,32,12,6,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,48,2,1002.9,1004.5,31,25.6,23.2,63,28.4,32,12,6,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2017,10,48,3,1003.6,1005.2,31.2,26.8,25,70,31.7,34,12,6,95,5,2,3,2,1,1,9,9,9,5,5,6,562,6,2,20, ,   
43003,2017,10,48,4,1004,1005.6,33.2,27.2,24.7,61,31.1,0,0,4,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,48,5,1002.2,1003.8,32.2,27.6,25.8,69,33.2,34,8,4,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2017,10,48,6,1003.6,1005.2,27.8,25.6,24.6,83,30.9,0,0,5,95,9,6,2,2, , ,9,9, ,8,4,7,472,7,2,12, ,   
43003,2017,10,48,7,1003.5,1005.1,29.6,26.6,25.4,78,32.4,0,0,6,95,9,6,2,2, , ,9,9, ,8,4,7,472,7,2,12, ,   
43003,2017,10,48,8,1002.7,1004.3,30,26.2,24.6,73,30.9,23,12,5,95,9,3,3,2,1,1,9,9,9,5,5,6,562,6,2,18, ,   
43003,2017,10,48,9,1002.7,1004.3,30,27,25.8,78,33.2,0,0,5,95,8,4,3,2,1,1,9,9,9,7,5,6,562,6,2,20, ,   
43003,2017,10,48,10,1001.6,1003.2,28.4,26.2,25.3,83,32.2,27,6,5,95,9,5,2,3, , ,9,9, ,8,4,7,472,7,2,12, ,   
43003,2017,10,48,11,1002.7,1004.3,27.6,25.2,24.1,81,30,18,8,7,95,8,5,3,2,0,0,9,9,0,7,5,6,563,6,3,20, ,   
43003,2017,10,48,12,1003.5,1005.1,31,27,25.4,72,32.4,29,10,  ,95,8,4,3,1,0,0,9,9,0,5,5,6,562,6,2,20, ,   
43003,2017,10,48,13,1002.6,1004.2,30,26.4,24.9,74,31.5,0,0,2,95,9,6,7,2, , ,9,9, ,8,4,6,462,6,2,18, ,   
43003,2017,10,48,14,1003,1004.6,28,27,26.6,92,34.8,0,0,  ,95,9,6,2,2, , ,9,9, ,8,4,7,473,7,3,10, ,   
43003,2017,10,48,15,1003.9,1005.5,29.2,27.4,26.7,86,35,27,8,2,95,9,6,2,2, , ,9,9, ,8,4,7,473,7,3,10, ,   
43003,2017,10,48,16,1003.9,1005.5,30.4,27.6,26.5,80,34.6,0,0,4,95,8,4,3,2,0,0,9,9,0,6,5,6,563,6,3,20, ,   
43003,2017,10,48,17,1004.6,1006.2,31.2,28,26.8,77,35.2,32,6,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,905,0,5,80, ,   
43003,2017,10,48,18,1004.5,1006.1,30.6,26.8,25.2,73,32.1,32,8,4,95,5,2,0,0,1,1,9,0,9,3,5,6,562,6,2,20, ,   
43003,2017,10,48,19,1003.4,1005,31,26.4,24.4,68,30.5,36,12,4,95,5,2,0,0,1,4,9,0,9,6,5,6,561,6,1,20, ,   
43003,2017,10,48,20,1004.7,1006.3,30.8,26.4,24.5,69,30.7,27,6,6,95,5,1,0,0,1,3,9,0,9,4,5,6,561,6,1,20, ,   
43003,2017,10,48,21,1005.4,1007,30.2,26.4,24.8,73,31.3,25,6,7,95,8,2,3,4,0,0,9,9,0,6,5,6,561,6,1,20, ,   
43003,2017,10,48,22,1006.4,1008.1,30.4,26.6,25,73,31.7,0,0,  ,95,8,5,3,2,0,0,9,9,0,7,5,6,563,6,3,20, ,   
43003,2017,10,48,23,1007.6,1009.3,31,26.4,24.4,68,31,32,10,  ,95,0,0,0,0,1,5,0,0,9,5,9,0,905,0,5,78, ,   
43003,2017,10,48,24,1008.3,1009.9,32.4,22.8,17.4,41,19.9,0,0,5,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2017,10,48,25,1009.3,1010.9,32.6,26,23.1,57,28.3,32,6,3,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
